timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, motor1, motor2, motor3, motor4, voltage
423854, 4.366708755493164, 9.035211563110352, -7.595714092254639, 0.0, 0.0, -218.99069213867188, 0.0, 0.0, 0.1373291015625, 1.731605887413025, -1.4408572912216187, 2.015241861343384, 5.107844575010862, 8.203757333497691, 93.5907222541131, 33756.0, 32288.0, 32506.0, 34744.0, 7.874380588531494
423864, 5.014204978942871, 9.805892944335938, -8.305675506591797, 0.0, 0.0, -218.98997497558594, 0.0, 0.0, 0.07171630859375, 1.7333223819732666, -1.4477065801620483, 2.016840696334839, 5.336816083680736, 6.850986224188034, 94.62378300956227, 32872.0, 32220.0, 32252.0, 35628.0, 7.874380588531494
423874, 4.765457630157471, 11.22336196899414, -8.249402046203613, 0.0, 0.0, -218.9896240234375, 0.0, 0.0, 0.03509521484375, 1.7368296384811401, -1.4511690139770508, 2.0177114009857178, 4.166795217244093, 6.431207978357918, 94.98892033423064, 32197.0, 31837.0, 32125.0, 36303.0, 7.9140496253967285
423884, 4.482354164123535, 11.830764770507812, -9.501913070678711, 0.0, 0.0, -218.98863220214844, 0.0, 0.0, 0.09918212890625, 1.7386353015899658, -1.4575350284576416, 2.018667221069336, 4.822557625338455, 5.66925406772279, 95.89363891452582, 32424.0, 31188.0, 32326.0, 36076.0, 7.8942155838012695
423894, 2.96315336227417, 12.9581298828125, -7.440742492675781, 0.0, 0.0, -218.9878692626953, 0.0, 0.0, 0.0762939453125, 1.744558334350586, -1.463666319847107, 2.020609140396118, 3.7162649844292415, 4.920829824342491, 95.4077379368343, 32632.0, 30678.0, 32808.0, 34910.0, 7.854546070098877
423904, 2.688506603240967, 13.552290916442871, -6.739038467407227, 0.0, 0.0, -218.98672485351562, 0.0, 0.0, 0.11444091796875, 1.7475882768630981, -1.4676285982131958, 2.022045373916626, 3.0214618282087593, 4.526483879951286, 94.62665043515841, 33735.0, 29891.0, 32616.0, 33808.0, 7.8942155838012695
423914, 1.6561470031738281, 14.072775840759277, -5.433731555938721, 0.0, 0.0, -218.9853515625, 0.0, 0.0, 0.1373291015625, 1.7485814094543457, -1.4758498668670654, 2.023573637008667, 3.837948234072294, 3.916907888386845, 92.80064792717926, 34305.0, 30111.0, 31817.0, 33237.0, 7.9140496253967285
423924, 2.4142637252807617, 14.011605262756348, -7.041468143463135, 0.0, 0.0, -218.98431396484375, 0.0, 0.0, 0.103759765625, 1.7505269050598145, -1.482711911201477, 2.0261151790618896, 3.6196539222255373, 3.5334956126833106, 89.94997654414547, 34708.0, 30914.0, 30778.0, 32834.0, 7.854546070098877
423934, 3.516993999481201, 14.239983558654785, -7.800187110900879, 0.0, 0.0, -218.98300170898438, 0.0, 0.0, 0.1312255859375, 1.7476869821548462, -1.4901210069656372, 2.028242588043213, 5.136087970639376, 2.7478748609454726, 89.8169802190169, 34699.0, 31097.0, 30172.0, 33801.0, 7.854546070098877
423944, 4.008542060852051, 14.015707015991211, -9.26999568939209, 0.0, 0.0, -218.98191833496094, 0.0, 0.0, 0.10833740234375, 1.747307300567627, -1.4968712329864502, 2.0301527976989746, 6.161394788513375, 2.0400023254393886, 92.78086759246497, 33592.0, 31645.0, 30248.0, 34907.0, 7.9140496253967285
423954, 3.3517143726348877, 13.843533515930176, -7.9758687019348145, 0.0, 0.0, -218.98141479492188, 0.0, 0.0, 0.05035400390625, 1.7512776851654053, -1.5004912614822388, 2.0321133136749268, 5.498955541490777, 2.376008196517887, 93.76109706388463, 32904.0, 32876.0, 30896.0, 35595.0, 7.9140496253967285
423964, 2.9666223526000977, 13.706171989440918, -9.235577583312988, 0.0, 0.0, -218.98036193847656, 0.0, 0.0, 0.10528564453125, 1.7525967359542847, -1.5056017637252808, 2.0334391593933105, 6.789275958467269, 1.7868997328695002, 93.78922851423837, 33037.0, 33899.0, 31387.0, 35462.0, 7.9140496253967285
