timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, motor1, motor2, motor3, motor4, voltage, roll rate, pitch rate, yaw rate
401249, 0.0016793310642242432, -0.017138592898845673, 0.0023597455583512783, 2.4401313567068428e-05, 1.9341420909313456e-08, 6.117013981565833e-05, 0.0002997868577949703, -1.0460355042596348e-05, 0.0003120456822216511, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.2294968068599701, 0.10818763077259064, -0.2169518619775772
401259, 0.002551562851294875, -0.01992969587445259, 0.003433231031522155, 2.75459296972258e-05, -9.963511615751486e-08, 6.437755655497313e-05, 0.0003291372850071639, -1.3334674804355018e-05, 0.00032982416450977325, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.16030924022197723, 0.11023779958486557, 0.0350586362183094
401269, 0.0025682502891868353, -0.022506965324282646, 0.0036117073614150286, 3.100775575148873e-05, -2.547941448938218e-07, 6.720359669998288e-05, 0.0003632235457189381, -1.7696997019811533e-05, 0.00023577758111059666, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.08641462028026581, 0.11622292548418045, -0.11079972982406616
401279, 0.0018980310996994376, -0.023036276921629906, 0.0024948955979198217, 3.483270847937092e-05, -4.537425297712616e-07, 6.965489592403173e-05, 0.0004017670580651611, -2.2093210645834915e-05, 0.0002548652410041541, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.08786550164222717, -0.12720368802547455, -0.1303177922964096
401289, 0.0018653706647455692, -0.02153698168694973, 0.0008861521491780877, 3.9048001781338826e-05, -6.909486955919419e-07, 7.322721648961306e-05, 0.0004412861308082938, -2.5349014322273433e-05, 0.0004600000975187868, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.17883293330669403, -0.010599995031952858, 0.09362078458070755
401299, 0.0007981117232702672, -0.02103603258728981, 0.00276746298186481, 4.364547203294933e-05, -9.604254955775104e-07, 7.845473010092974e-05, 0.000478207366541028, -2.854279773600865e-05, 0.0005858990480192006, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.03700140491127968, -0.19824039936065674, -0.2705903947353363
401309, 0.0011586645850911736, -0.020679593086242676, 0.0021592306438833475, 4.860790795646608e-05, -1.2526877526397584e-06, 8.506723679602146e-05, 0.0005142791196703911, -2.991099245264195e-05, 0.0007370025850832462, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.18056447803974152, -0.022480249404907227, 0.1490827202796936
401319, 0.0005254994030110538, -0.02095179446041584, 0.0021149704698473215, 5.392806633608416e-05, -1.5617287090208265e-06, 9.335571667179465e-05, 0.0005497534293681383, -3.1895189749775454e-05, 0.0009210887365043163, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.02400142326951027, -0.03764643147587776, 0.0652499571442604
401329, 0.0009731524623930454, -0.01956513151526451, 0.0014461325481534004, 5.960517228231765e-05, -1.8851778804673813e-06, 0.00010312703670933843, 0.0005856648203916848, -3.279593147453852e-05, 0.0010335700353607535, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.10496658086776733, -0.14833791553974152, -0.174221470952034
401339, 0.0015332417096942663, -0.021759746596217155, 0.00052535196300596, 6.562931957887486e-05, -2.2214644559426233e-06, 0.00011348375119268894, 0.0006191652501001954, -3.446194023126736e-05, 0.0010381584288552403, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.07861848920583725, -0.007658856920897961, -0.253932386636734
401349, 0.0007383146439678967, -0.022300221025943756, -0.000160146490088664, 7.200704567367211e-05, -2.579193278506864e-06, 0.0001233098446391523, 0.0006563784554600716, -3.7085777876200154e-05, 0.0009274501353502274, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.07995975762605667, 0.1872776597738266, 0.16664263606071472
401359, 0.0017292601987719536, -0.024276185780763626, 0.0004136853967793286, 7.876174640841782e-05, -2.956372327389545e-06, 0.00013259716797620058, 0.0006945614004507661, -3.83497063012328e-05, 0.0009304095874540508, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.06954459100961685, -0.06512682884931564, 0.05793973430991173
401369, 0.001643708674237132, -0.02457629330456257, 0.000610515009611845, 8.591519144829363e-05, -3.354672344357823e-06, 0.00014191586524248123, 0.0007361276657320559, -4.131012974539772e-05, 0.0009337303345091641, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.02454562485218048, 0.25071966648101807, -0.20872564613819122
401379, 0.0014270143583416939, -0.024822479113936424, 0.0005932796048000455, 9.348684397991747e-05, -3.781841769523453e-06, 0.00015121483011171222, 0.0007782032480463386, -4.4123808038420975e-05, 0.0009264464024454355, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.015309746377170086, 0.17168854176998138, 0.1656845211982727
401389, 0.0008717184537090361, -0.024415794759988785, 0.00043967494275420904, 0.00010148195724468678, -4.235327651258558e-06, 0.00016182544641196728, 0.0008208183571696281, -4.657086174120195e-05, 0.0011960607953369617, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.23830416798591614, 0.1145133450627327, -0.1828078329563141
401399, 0.0008544884622097015, -0.02583940140902996, -0.0008471178589388728, 0.00010989975999109447, -4.708518645202275e-06, 0.00017519871471449733, 0.000862749817315489, -4.8068224714370444e-05, 0.001478980528190732, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.08934440463781357, -0.2622791826725006, -0.05669517442584038
401409, -1.7272519471589476e-05, -0.024356475099921227, -0.0009058031137101352, 0.00011874895426444709, -5.196535767026944e-06, 0.0001910823048092425, 0.0009070842643268406, -4.953188181389123e-05, 0.0016981334192678332, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.3930966258049011, 0.5970199704170227, 0.14783169329166412
401419, 0.0007608702871948481, -0.027556968852877617, -0.0001692768419161439, 0.00012802857963833958, -5.691709702659864e-06, 0.0002086897729896009, 0.0009488469804637134, -4.950410220772028e-05, 0.0018237413605675101, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.1360369473695755, 0.2829029858112335, -0.005581342615187168
401429, 0.0004924939130432904, -0.028908196836709976, -0.0008511217311024666, 0.00013775310071650892, -6.193269200593932e-06, 0.00022722117137163877, 0.0009960589231923223, -5.080804476165213e-05, 0.0018829324981197715, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.1991986334323883, -0.15857559442520142, -0.04295257478952408
401439, 0.0002480896364431828, -0.02966519072651863, -5.689478712156415e-06, 0.00014796059986110777, -6.705559826514218e-06, 0.00024492183001711965, 0.0010454377625137568, -5.165030597709119e-05, 0.0016575837507843971, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.09881045669317245, -0.38763490319252014, 0.14160318672657013
401449, -0.0002909927279688418, -0.028368551284074783, -0.0003722974215634167, 0.0001586687285453081, -7.224185083032353e-06, 0.00026108563179150224, 0.0010961887892335653, -5.2075822168262675e-05, 0.0015755712520331144, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.15512920916080475, 0.13005125522613525, -0.26536092162132263
401459, 0.00028152746381238103, -0.030043862760066986, -4.4827604142483324e-05, 0.0001698737614788115, -7.742451089143287e-06, 0.000277428247500211, 0.0011448223376646638, -5.157820851309225e-05, 0.0016933247679844499, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.05245203524827957, -0.16662687063217163, -0.02354593388736248
401469, -0.00013303195009939373, -0.028505569323897362, -0.0008022884139791131, 0.0001815800933400169, -8.260652066383045e-06, 0.0002960798447020352, 0.0011964335571974516, -5.206015339354053e-05, 0.002037371974438429, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.07611510157585144, -0.043150875717401505, -0.10278256982564926
401479, 0.0010083751985803246, -0.029326189309358597, -0.0018555900314822793, 0.00019378878641873598, -8.780116331763566e-06, 0.0003171031130477786, 0.0012453064555302262, -5.183625398785807e-05, 0.0021676619071513414, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.1462203860282898, 0.0003677019558381289, -0.20253242552280426
401489, 0.0009694644249975681, -0.029148930683732033, -0.002057865494862199, 0.0002064927975879982, -9.307115760748275e-06, 0.0003385528107173741, 0.0012954948469996452, -5.3563795518130064e-05, 0.002122669480741024, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.029197653755545616, 0.03343835100531578, 0.19722312688827515
401499, 0.0015646847896277905, -0.02834388241171837, -0.0026037299539893866, 0.00021969748195260763, -9.851068170974031e-06, 0.0003601564676500857, 0.0013454400468617678, -5.522801438928582e-05, 0.002198445377871394, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.113504558801651, -0.17307864129543304, 0.20473900437355042
401509, 0.0033117621205747128, -0.0282962117344141, -0.0009275912307202816, 0.0002333951269974932, -1.0416786608402617e-05, 0.00038333493284881115, 0.0013940875651314855, -5.792162482975982e-05, 0.002437634626403451, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.07383798807859421, -0.1475677341222763, 0.01642550714313984
401519, 0.0026953809428960085, -0.029039394110441208, 9.050879452843219e-05, 0.0002475784858688712, -1.1024388186342549e-05, 0.00040822639130055904, 0.001442587818019092, -6.359668623190373e-05, 0.002541041700169444, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.13747993111610413, 0.0950881838798523, 0.22151024639606476
401529, 0.0031626783311367035, -0.029256023466587067, -0.0006925953202880919, 0.00026225284091196954, -1.1683418961183634e-05, 0.00043340882984921336, 0.0014922848204150796, -6.820971611887217e-05, 0.0024958199355751276, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.05378348007798195, 0.16215701401233673, -0.12886880338191986
401539, 0.0030082552693784237, -0.028255660086870193, 5.741020504501648e-05, 0.00027742632664740086, -1.2392614735290408e-05, 0.00045874330680817366, 0.0015424132579937577, -7.36286528990604e-05, 0.002571461256593466, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.007517579942941666, -0.1412736177444458, -0.06414087116718292
401549, 0.0026568721514195204, -0.030458543449640274, 0.0006897280691191554, 0.0002930928603745997, -1.3154707630746998e-05, 0.0004854698199778795, 0.0015908995410427451, -7.878809265093878e-05, 0.0027742269448935986, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.07971978932619095, 0.2617257535457611, 0.04623028263449669
401559, 0.002351352944970131, -0.02984759397804737, 0.0021727606654167175, 0.0003092631814070046, -1.3965381185698789e-05, 0.0005142994923517108, 0.0016431632684543729, -8.334404265042394e-05, 0.0029920879751443863, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.040642451494932175, -0.03606926277279854, 0.20962712168693542
401569, 0.0025575198233127594, -0.031082522124052048, 0.0034802162554115057, 0.00032595073571428657, -1.4818972886132542e-05, 0.000544988492038101, 0.0016943509690463543, -8.737370080780238e-05, 0.003146104048937559, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.08745298534631729, 0.20466317236423492, 0.04317383095622063
401579, 0.0022109581623226404, -0.03162560611963272, 0.0026710755191743374, 0.0003431605000514537, -1.5714602341176942e-05, 0.0005767543916590512, 0.00174760352820158, -9.175248123938218e-05, 0.003207460744306445, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.031768690794706345, 0.05460944399237633, -0.02712775394320488
401589, 0.002262362977489829, -0.034480366855859756, 0.0031166663393378258, 0.0003609071718528867, -1.6651036276016384e-05, 0.0006086605717428029, 0.0018017316469922662, -9.553373092785478e-05, 0.003174147568643093, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.03181307017803192, 0.2086886614561081, 0.029322341084480286
401599, 0.0026248248759657145, -0.03581348806619644, 0.003482770873233676, 0.0003792202041950077, -1.7625759937800467e-05, 0.0006412887014448643, 0.0018608790123835206, -9.941180906025693e-05, 0.0033518830314278603, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.2696438431739807, -0.18326722085475922, 0.019000696018338203
401609, 0.0027424877043813467, -0.03809132054448128, 0.00420753238722682, 0.0003981359477620572, -1.8642356735654175e-05, 0.0006753724301233888, 0.0019222734263166785, -0.00010390685929451138, 0.003465267363935709, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.07926975190639496, 0.20375299453735352, -0.14411623775959015
401619, 0.0022515919990837574, -0.03897108882665634, 0.004534875508397818, 0.0004176853399258107, -1.9704919395735487e-05, 0.000710878346581012, 0.0019876088481396437, -0.00010860399197554216, 0.0036363238468766212, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.022930968552827835, -0.04924435541033745, -0.3331291675567627
401629, 0.0035284662153571844, -0.0390445701777935, 0.001670347759500146, 0.0004378953599371016, -2.081022466882132e-05, 0.0007476687314920127, 0.0020543921273201704, -0.0001124624177464284, 0.0037221447564661503, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.23087437450885773, -0.059862468391656876, -0.019990235567092896
401639, 0.002770104445517063, -0.03926824778318405, 0.0015806587180122733, 0.00045877392403781414, -2.196507921325974e-05, 0.0007854411378502846, 0.002121318830177188, -0.00011850722512463108, 0.003832749556750059, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.02254217304289341, 0.012823065742850304, 0.1974039226770401
401649, 0.0019640910904854536, -0.039250414818525314, 0.002562830923125148, 0.00048032321501523256, -2.317385224159807e-05, 0.0008236641879193485, 0.0021885388996452093, -0.00012324638373684138, 0.003812261624261737, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.09597456455230713, 0.14608973264694214, 0.17110049724578857
401659, 0.0016744394088163972, -0.04015956073999405, 0.0021072919480502605, 0.000502545153722167, -2.4423141439910978e-05, 0.0008625704213045537, 0.002255852334201336, -0.00012661133951041847, 0.0039693862199783325, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.02694513462483883, 0.10604509711265564, 0.09267553687095642
401669, 0.002206136006861925, -0.04077563434839249, 0.0036175758577883244, 0.0005254480056464672, -2.570359720266424e-05, 0.000902972707990557, 0.0023247136268764734, -0.0001294793764827773, 0.004111469257622957, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.17554566264152527, 0.14634695649147034, -0.031716927886009216
401679, 0.001786729320883751, -0.0423053540289402, 0.0031739934347569942, 0.0005490441108122468, -2.701725134102162e-05, 0.0009439680143259466, 0.002394511131569743, -0.00013325203326530755, 0.004087985027581453, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.02269330807030201, 0.06741373986005783, 0.13225983083248138
401689, 0.0011181033914908767, -0.04316117987036705, 0.0037374477833509445, 0.000573351455386728, -2.8365049729472958e-05, 0.0009849229827523232, 0.0024669566191732883, -0.00013630677131004632, 0.004103406332433224, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.02213863842189312, 0.24653519690036774, -0.11444185674190521
401699, 0.0023104052525013685, -0.043722644448280334, 0.003387373173609376, 0.0005983909941278398, -2.9737677323282696e-05, 0.001026553101837635, 0.002540946938097477, -0.0001382215996272862, 0.00422300212085247, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.06903707981109619, -0.11410799622535706, 0.20973168313503265
401709, 0.001429368625395, -0.043733641505241394, 0.003702797694131732, 0.0006241748342290521, -3.113965431111865e-05, 0.0010688784532248974, 0.0026158227119594812, -0.00014217302668839693, 0.00424245186150074, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.13139353692531586, 0.45881223678588867, 0.30523204803466797
401719, 0.00200340966694057, -0.04568052291870117, 0.006039975676685572, 0.0006507079815492034, -3.2573614589637145e-05, 0.0011119518894702196, 0.00269080582074821, -0.00014461702085100114, 0.004372614435851574, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.09346946328878403, 0.4594113230705261, -0.2515094578266144
401729, 0.0014987379545345902, -0.04713822901248932, 0.005648578982800245, 0.0006780074327252805, -3.4036907891277224e-05, 0.0011560990242287517, 0.0027690883725881577, -0.000148041668580845, 0.004457197152078152, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.0959792509675026, -0.18897345662117004, -0.01969938352704048
401739, 0.0026637325063347816, -0.04732971265912056, 0.004542674869298935, 0.0007061020005494356, -3.5530119930626824e-05, 0.0012008590856567025, 0.002849828451871872, -0.0001506031258031726, 0.004495206754654646, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.02824442833662033, 0.0577067993581295, -0.07953715324401855
401749, 0.00429292069748044, -0.046852800995111465, 0.0022112135775387287, 0.0007350054802373052, -3.705892595462501e-05, 0.0012458448763936758, 0.0029308705125004053, -0.00015516126586589962, 0.004502320662140846, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.14108549058437347, 0.46098360419273376, -0.07281795889139175
401759, 0.003913273569196463, -0.0498938113451004, 0.0019009202951565385, 0.0007647157181054354, -3.8647314795525745e-05, 0.0012914238031953573, 0.003011187771335244, -0.0001625164004508406, 0.004613856319338083, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.26808005571365356, 0.004699172917753458, 0.010172650218009949
401769, 0.0018910799408331513, -0.050036367028951645, 0.0006720504024997354, 0.0007952548330649734, -4.030597483506426e-05, 0.0013376916758716106, 0.0030966373160481453, -0.00016921642236411572, 0.004640109371393919, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, -0.010683076456189156, 0.08122625946998596, -0.12973114848136902
401779, 0.0014339485205709934, -0.05047005042433739, -0.00038196975947357714, 0.0008266493096016347, -4.201431147521362e-05, 0.001383781200274825, 0.0031822531018406153, -0.0001724532776279375, 0.004578155931085348, 0, 0, 0, 0, 0, 0, 9362.0, 34078.0, 35388.0, 9362.0, 7.9537200927734375, 0.1598154753446579, -0.10494618117809296, -0.029876839369535446
